data,torneio,id_partida,jogador_1,jogador_2,score_1,score_2,sets,sgw_jogador1,sgw_jogador2
2025-06-01 ,,640742,Oleksandr Yavorskiy,Igor Kovik,3,0,"11-7, 11-4, 11-3",74.56,72.82
2025-06-01 ,,640743,Victor Turcan,Victor Iasciuc,2,3,"11-3, 5-11, 11-9, 6-11, 6-11",72.57,73.14
2025-06-01 ,,640744,Vitalie Dirul,Sergiu Schiopu,0,3,"5-11, 4-11, 9-11",72.82,74.56
2025-06-02 ,,640374,Maksym Badai,Maksym Hubenko,3,0,"11-6, 11-7, 11-5",74.56,72.82
2025-06-02 ,,640375,Serhii Chuhai,Artem Kasyanov,3,0,"11-8, 11-1, 11-4",74.56,72.82
2025-06-02 ,,640376,Roman Tveritinov,Bohdan Panchenko,3,2,"10-12, 11-7, 8-11, 13-11, 13-11",73.14,72.57
2025-06-02 ,,640377,Maksym Badai,Artem Kasyanov,3,0,"11-9, 11-8, 11-3",74.56,72.82
2025-06-02 ,,640378,Bohdan Panchenko,Maksym Hubenko,1,3,"8-11, 7-11, 12-10, 8-11",72.69,73.85
2025-06-02 ,,640379,Serhii Chuhai,Roman Tveritinov,2,3,"11-7, 4-11, 10-12, 11-7, 8-11",72.57,73.14
2025-06-02 ,,640380,Maksym Badai,Bohdan Panchenko,3,1,"7-11, 11-9, 11-6, 11-3",73.85,72.69
2025-06-02 ,,640381,Roman Tveritinov,Artem Kasyanov,3,0,"11-7, 11-7, 11-7",74.56,72.82
2025-06-02 ,,640382,Serhii Chuhai,Maksym Hubenko,3,1,"11-6, 9-11, 12-10, 11-9",73.85,72.69
2025-06-02 ,,640383,Maksym Badai,Roman Tveritinov,3,0,"11-9, 11-4, 13-11",74.56,72.82
2025-06-02 ,,640384,Serhii Chuhai,Bohdan Panchenko,3,0,"12-10, 11-4, 11-8",74.56,72.82
2025-06-02 ,,640385,Artem Kasyanov,Maksym Hubenko,2,3,"11-8, 12-14, 11-9, 8-11, 6-11",72.57,73.14
2025-06-02 ,,640386,Maksym Badai,Serhii Chuhai,0,3,"10-12, 9-11, 8-11",72.82,74.56
2025-06-02 ,,640387,Roman Tveritinov,Maksym Hubenko,3,2,"9-11, 7-11, 13-11, 11-8, 11-9",73.14,72.57
2025-06-02 ,,640388,Bohdan Panchenko,Artem Kasyanov,3,1,"11-3, 8-11, 11-4, 11-4",73.85,72.69
2025-06-02 ,,640389,Oleksandr Shkurupii,Oleksandr Zhurba,0,3,"8-11, 10-12, 6-11",72.82,74.56
2025-06-02 ,,640390,Dmytro Neborak,Anton Tur,1,3,"4-11, 11-8, 7-11, 12-14",72.69,73.85
2025-06-02 ,,640391,Andrii Datsenko,Oleksandr Zhurba,3,1,"6-11, 11-6, 11-7, 13-11",73.85,72.69
2025-06-02 ,,640392,Oleksandr Shkurupii,Dmytro Neborak,3,0,"11-8, 11-3, 11-6",74.56,72.82
2025-06-02 ,,640393,Andrii Datsenko,Anton Tur,2,3,"11-8, 8-11, 7-11, 12-10, 9-11",72.57,73.14
2025-06-02 ,,640394,Dmytro Neborak,Oleksandr Zhurba,2,3,"6-11, 11-6, 11-9, 5-11, 3-11",72.57,73.14
2025-06-02 ,,640395,Oleksandr Shkurupii,Anton Tur,2,3,"8-11, 7-11, 12-10, 12-10, 14-16",72.57,73.14
2025-06-02 ,,640396,Andrii Datsenko,Dmytro Neborak,0,3,"7-11, 7-11, 9-11",72.82,74.56
2025-06-02 ,,640397,Anton Tur,Oleksandr Zhurba,2,3,"4-11, 11-6, 7-11, 11-7, 6-11",72.57,73.14
2025-06-02 ,,640398,Andrii Datsenko,Oleksandr Shkurupii,3,1,"11-6, 11-9, 8-11, 11-8",73.85,72.69
2025-06-02 ,,640399,Vasyl Matviichuk,Yurii Urezchenko,2,3,"11-8, 9-11, 9-11, 12-10, 10-12",72.57,73.14
2025-06-02 ,,640400,Ihor Sorochan,Dmytro Novik,3,2,"13-11, 8-11, 9-11, 11-7, 11-7",73.14,72.57
2025-06-02 ,,640401,Serhii Honcharenko,Yurii Urezchenko,2,3,"9-11, 11-9, 11-9, 7-11, 7-11",72.57,73.14
2025-06-02 ,,640402,Vasyl Matviichuk,Ihor Sorochan,1,3,"7-11, 6-11, 11-8, 16-18",72.69,73.85
2025-06-02 ,,640403,Serhii Honcharenko,Dmytro Novik,3,0,"11-5, 11-4, 11-8",74.56,72.82
2025-06-02 ,,640404,Ihor Sorochan,Yurii Urezchenko,3,1,"14-12, 6-11, 11-1, 11-5",73.85,72.69
2025-06-02 ,,640405,Vasyl Matviichuk,Dmytro Novik,3,2,"11-3, 14-16, 12-10, 10-12, 11-5",73.14,72.57
2025-06-02 ,,640406,Serhii Honcharenko,Ihor Sorochan,1,3,"11-5, 6-11, 4-11, 14-16",72.69,73.85
2025-06-02 ,,640407,Dmytro Novik,Yurii Urezchenko,3,2,"4-11, 3-11, 12-10, 11-5, 11-6",73.14,72.57
2025-06-02 ,,640408,Serhii Honcharenko,Vasyl Matviichuk,1,3,"11-9, 9-11, 8-11, 7-11",72.69,73.85
2025-06-02 ,,640409,Roman Hryhoriev,Ihor Dubinin,3,2,"11-9, 8-11, 13-11, 10-12, 11-8",73.14,72.57
2025-06-02 ,,640410,Vadym Kononenko,Oleksandr Hoholev,3,1,"11-4, 5-11, 14-12, 11-9",73.85,72.69
2025-06-02 ,,640411,Serhii Danylov,Ihor Dubinin,3,2,"6-11, 9-11, 11-8, 11-7, 11-9",73.14,72.57
2025-06-02 ,,640412,Roman Hryhoriev,Vadym Kononenko,0,3,"6-11, 7-11, 2-11",72.82,74.56
2025-06-02 ,,640413,Serhii Danylov,Oleksandr Hoholev,1,3,"5-11, 12-10, 8-11, 8-11",72.69,73.85
2025-06-02 ,,640414,Vadym Kononenko,Ihor Dubinin,3,0,"11-7, 18-16, 11-8",74.56,72.82
2025-06-02 ,,640415,Roman Hryhoriev,Oleksandr Hoholev,2,3,"11-7, 5-11, 7-11, 11-7, 12-14",72.57,73.14
2025-06-02 ,,640416,Serhii Danylov,Vadym Kononenko,3,2,"5-11, 11-5, 10-12, 11-8, 11-9",73.14,72.57
2025-06-02 ,,640417,Oleksandr Hoholev,Ihor Dubinin,0,3,"6-11, 9-11, 8-11",72.82,74.56
2025-06-02 ,,640418,Serhii Danylov,Roman Hryhoriev,3,1,"14-12, 5-11, 12-10, 11-9",73.85,72.69
2025-06-02 ,,640422,Verma Nitin,Arnav Goel,3,1,"11-5, 11-4, 7-11, 11-4",73.85,72.69
2025-06-02 ,,640429,Volodymyr Okopnyi,Yaroslav Vorsulyak,1,3,"11-2, 9-11, 9-11, 9-11",72.69,73.85
2025-06-02 ,,640430,Andrii Regush,Myroslav Loboda,3,0,"11-9, 11-9, 11-5",74.56,72.82
2025-06-02 ,,640431,Maksim Baranov,Yaroslav Vorsulyak,2,3,"12-10, 11-9, 10-12, 5-11, 5-11",72.57,73.14
2025-06-02 ,,640432,Volodymyr Okopnyi,Andrii Regush,2,3,"12-14, 14-12, 12-10, 8-11, 8-11",72.57,73.14
2025-06-02 ,,640433,Maksim Baranov,Myroslav Loboda,0,3,"4-11, 4-11, 9-11",72.82,74.56
2025-06-02 ,,640434,Andrii Regush,Yaroslav Vorsulyak,3,2,"10-12, 9-11, 11-4, 12-10, 11-7",73.14,72.57
2025-06-02 ,,640435,Volodymyr Okopnyi,Myroslav Loboda,2,3,"8-11, 11-7, 5-11, 11-7, 7-11",72.57,73.14
2025-06-02 ,,640436,Maksim Baranov,Andrii Regush,0,3,"8-11, 6-11, 8-11",72.82,74.56
2025-06-02 ,,640437,Myroslav Loboda,Yaroslav Vorsulyak,3,0,"11-5, 13-11, 11-8",74.56,72.82
2025-06-02 ,,640438,Maksim Baranov,Volodymyr Okopnyi,3,0,"15-13, 11-9, 11-7",74.56,72.82
2025-06-02 ,,640439,Yurii Parahailo,Mykola Slozka,3,1,"11-6, 7-11, 11-7, 17-15",73.85,72.69
2025-06-02 ,,640440,Volodymyr S. Ivasiv,Oles Kotsyumbas,3,2,"11-7, 7-11, 9-11, 11-6, 11-7",73.14,72.57
2025-06-02 ,,640441,Vladyslav Kovalchuk,Yaroslav Tebenko,3,2,"11-4, 8-11, 11-7, 6-11, 11-8",73.14,72.57
2025-06-02 ,,640442,Yurii Parahailo,Oles Kotsyumbas,3,1,"11-9, 13-15, 11-6, 11-8",73.85,72.69
2025-06-02 ,,640443,Yaroslav Tebenko,Mykola Slozka,0,3,"10-12, 6-11, 10-12",72.82,74.56
2025-06-02 ,,640444,Volodymyr S. Ivasiv,Vladyslav Kovalchuk,1,3,"5-11, 11-9, 10-12, 9-11",72.69,73.85
2025-06-02 ,,640445,Yurii Parahailo,Yaroslav Tebenko,1,3,"11-13, 11-8, 8-11, 9-11",72.69,73.85
2025-06-02 ,,640446,Vladyslav Kovalchuk,Oles Kotsyumbas,3,0,"11-9, 13-11, 11-9",74.56,72.82
2025-06-02 ,,640447,Volodymyr S. Ivasiv,Mykola Slozka,2,3,"9-11, 11-2, 11-6, 10-12, 8-11",72.57,73.14
2025-06-02 ,,640448,Yurii Parahailo,Vladyslav Kovalchuk,1,3,"9-11, 6-11, 11-8, 3-11",72.69,73.85
2025-06-02 ,,640449,Volodymyr S. Ivasiv,Yaroslav Tebenko,3,1,"13-11, 11-6, 10-12, 11-3",73.85,72.69
2025-06-02 ,,640450,Oles Kotsyumbas,Mykola Slozka,0,3,"4-11, 8-11, 5-11",72.82,74.56
2025-06-02 ,,640451,Yurii Parahailo,Volodymyr S. Ivasiv,3,2,"7-11, 9-11, 11-9, 11-7, 11-8",73.14,72.57
2025-06-02 ,,640452,Vladyslav Kovalchuk,Mykola Slozka,2,3,"6-11, 11-9, 6-11, 11-6, 7-11",72.57,73.14
2025-06-02 ,,640453,Yaroslav Tebenko,Oles Kotsyumbas,1,3,"11-13, 8-11, 11-6, 1-11",72.69,73.85
2025-06-02 ,,640454,Oleh Miklukha,Oleksandr Ovsienko,0,3,"6-11, 11-13, 7-11",72.82,74.56
2025-06-02 ,,640455,Stanislav Kuzko,Maksym Stetsenko,1,3,"11-6, 3-11, 5-11, 10-12",72.69,73.85
2025-06-02 ,,640456,Dmytro Kunchurov,Oleh Ponomarenko,2,3,"8-11, 9-11, 11-5, 11-9, 7-11",72.57,73.14
2025-06-02 ,,640457,Oleh Miklukha,Maksym Stetsenko,3,1,"11-5, 10-12, 11-9, 13-11",73.85,72.69
2025-06-02 ,,640458,Oleh Ponomarenko,Oleksandr Ovsienko,3,0,"11-4, 11-6, 11-7",74.56,72.82
2025-06-02 ,,640459,Stanislav Kuzko,Dmytro Kunchurov,1,3,"5-11, 8-11, 11-7, 10-12",72.69,73.85
2025-06-02 ,,640460,Oleh Miklukha,Oleh Ponomarenko,1,3,"11-3, 12-14, 4-11, 3-11",72.69,73.85
2025-06-02 ,,640461,Dmytro Kunchurov,Maksym Stetsenko,0,3,"6-11, 10-12, 5-11",72.82,74.56
2025-06-02 ,,640462,Stanislav Kuzko,Oleksandr Ovsienko,2,3,"7-11, 11-9, 12-10, 6-11, 8-11",72.57,73.14
2025-06-02 ,,640463,Oleh Miklukha,Dmytro Kunchurov,3,2,"12-10, 9-11, 5-11, 11-6, 11-7",73.14,72.57
2025-06-02 ,,640464,Stanislav Kuzko,Oleh Ponomarenko,0,3,"9-11, 5-11, 8-11",72.82,74.56
2025-06-02 ,,640465,Maksym Stetsenko,Oleksandr Ovsienko,3,1,"11-7, 6-11, 11-7, 11-3",73.85,72.69
2025-06-02 ,,640466,Oleh Miklukha,Stanislav Kuzko,3,1,"9-11, 11-7, 11-7, 11-9",73.85,72.69
2025-06-02 ,,640467,Dmytro Kunchurov,Oleksandr Ovsienko,3,1,"11-6, 12-14, 11-8, 11-9",73.85,72.69
2025-06-02 ,,640468,Oleh Ponomarenko,Maksym Stetsenko,3,0,"11-8, 11-7, 11-5",74.56,72.82
2025-06-02 ,,640469,Vitalii Sydorenko,Oleksii Korobov,2,3,"11-5, 5-11, 7-11, 11-7, 9-11",72.57,73.14
2025-06-02 ,,640470,Vitalii Kaganovych,Volodymyr Hainiuk,3,0,"11-7, 11-7, 12-10",74.56,72.82
2025-06-02 ,,640471,Valentyn Chumak,Anton Yakovenko,1,3,"9-11, 11-6, 5-11, 7-11",72.69,73.85
2025-06-02 ,,640472,Vitalii Sydorenko,Volodymyr Hainiuk,2,3,"11-8, 4-11, 9-11, 11-8, 8-11",72.57,73.14
2025-06-02 ,,640473,Anton Yakovenko,Oleksii Korobov,3,2,"11-6, 7-11, 11-6, 8-11, 12-10",73.14,72.57
2025-06-02 ,,640474,Vitalii Kaganovych,Valentyn Chumak,3,0,"11-3, 11-7, 11-9",74.56,72.82
2025-06-02 ,,640475,Vitalii Sydorenko,Anton Yakovenko,3,1,"11-9, 11-7, 6-11, 11-7",73.85,72.69
2025-06-02 ,,640476,Valentyn Chumak,Volodymyr Hainiuk,2,3,"6-11, 11-9, 11-13, 11-9, 8-11",72.57,73.14
2025-06-02 ,,640477,Vitalii Kaganovych,Oleksii Korobov,3,1,"11-8, 9-11, 12-10, 11-8",73.85,72.69
2025-06-02 ,,640478,Vitalii Sydorenko,Valentyn Chumak,1,3,"11-7, 7-11, 6-11, 5-11",72.69,73.85
2025-06-02 ,,640479,Vitalii Kaganovych,Anton Yakovenko,1,3,"11-7, 10-12, 9-11, 7-11",72.69,73.85
2025-06-02 ,,640480,Volodymyr Hainiuk,Oleksii Korobov,3,2,"11-8, 9-11, 5-11, 11-8, 11-9",73.14,72.57
2025-06-02 ,,640481,Vitalii Sydorenko,Vitalii Kaganovych,0,3,"5-11, 10-12, 9-11",72.82,74.56
2025-06-02 ,,640482,Valentyn Chumak,Oleksii Korobov,1,3,"11-7, 5-11, 5-11, 5-11",72.69,73.85
2025-06-02 ,,640483,Anton Yakovenko,Volodymyr Hainiuk,1,3,"12-10, 9-11, 11-13, 4-11",72.69,73.85
2025-06-02 ,,640484,Yurii Volkov,Andrii Troian,1,3,"2-11, 11-4, 5-11, 8-11",72.69,73.85
2025-06-02 ,,640485,Yaroslav Kovshun,Oleh Volynets,0,3,"9-11, 12-14, 5-11",72.82,74.56
2025-06-02 ,,640486,Stepan Grygorenko,Bohdan Zaika,1,3,"13-15, 11-7, 6-11, 5-11",72.69,73.85
2025-06-02 ,,640487,Yurii Volkov,Oleh Volynets,3,1,"11-7, 9-11, 21-19, 11-7",73.85,72.69
2025-06-02 ,,640488,Bohdan Zaika,Andrii Troian,3,0,"15-13, 11-6, 11-8",74.56,72.82
2025-06-02 ,,640489,Yaroslav Kovshun,Stepan Grygorenko,3,1,"5-11, 11-9, 11-8, 11-4",73.85,72.69
2025-06-02 ,,640490,Yurii Volkov,Bohdan Zaika,3,1,"4-11, 11-3, 11-8, 11-5",73.85,72.69
2025-06-02 ,,640491,Stepan Grygorenko,Oleh Volynets,3,0,"12-10, 11-4, 12-10",74.56,72.82
2025-06-02 ,,640492,Yaroslav Kovshun,Andrii Troian,3,2,"11-6, 11-9, 7-11, 10-12, 11-1",73.14,72.57
2025-06-02 ,,640493,Yurii Volkov,Stepan Grygorenko,3,1,"11-6, 6-11, 11-7, 11-9",73.85,72.69
2025-06-02 ,,640494,Yaroslav Kovshun,Bohdan Zaika,3,0,"11-9, 11-9, 11-8",74.56,72.82
2025-06-02 ,,640495,Oleh Volynets,Andrii Troian,3,1,"7-11, 11-7, 11-5, 11-3",73.85,72.69
2025-06-02 ,,640496,Yurii Volkov,Yaroslav Kovshun,3,1,"5-11, 11-9, 11-7, 11-4",73.85,72.69
2025-06-02 ,,640497,Stepan Grygorenko,Andrii Troian,0,3,"8-11, 2-11, 5-11",72.82,74.56
2025-06-02 ,,640498,Bohdan Zaika,Oleh Volynets,3,2,"11-9, 8-11, 11-9, 1-11, 11-7",73.14,72.57
2025-06-02 ,,640499,Ihor Emets,Oleksandr Osadchyi,3,2,"5-11, 12-10, 9-11, 11-4, 11-6",73.14,72.57
2025-06-02 ,,640500,Stefan Yakimenko,Oleksandr Leonenko,2,3,"11-9, 11-6, 11-13, 9-11, 9-11",72.57,73.14
2025-06-02 ,,640501,Serhii Solomko,Kostiantyn Klymenko,3,2,"5-11, 11-7, 11-9, 5-11, 11-3",73.14,72.57
2025-06-02 ,,640502,Ihor Emets,Oleksandr Leonenko,3,2,"8-11, 7-11, 11-7, 11-5, 11-7",73.14,72.57
2025-06-02 ,,640503,Kostiantyn Klymenko,Oleksandr Osadchyi,0,3,"8-11, 3-11, 11-13",72.82,74.56
2025-06-02 ,,640504,Stefan Yakimenko,Serhii Solomko,0,3,"11-13, 7-11, 2-11",72.82,74.56
2025-06-02 ,,640505,Ihor Emets,Kostiantyn Klymenko,3,1,"11-8, 11-13, 11-3, 11-5",73.85,72.69
2025-06-02 ,,640506,Serhii Solomko,Oleksandr Leonenko,3,0,"11-6, 11-9, 11-6",74.56,72.82
2025-06-02 ,,640507,Stefan Yakimenko,Oleksandr Osadchyi,3,0,"11-7, 11-4, 11-3",74.56,72.82
2025-06-02 ,,640508,Ihor Emets,Serhii Solomko,3,1,"11-9, 11-6, 10-12, 12-10",73.85,72.69
2025-06-02 ,,640509,Stefan Yakimenko,Kostiantyn Klymenko,1,3,"8-11, 6-11, 11-6, 9-11",72.69,73.85
2025-06-02 ,,640510,Oleksandr Leonenko,Oleksandr Osadchyi,3,1,"7-11, 11-7, 12-10, 11-9",73.85,72.69
2025-06-02 ,,640511,Ihor Emets,Stefan Yakimenko,2,3,"10-12, 11-5, 8-11, 11-9, 10-12",72.57,73.14
2025-06-02 ,,640512,Serhii Solomko,Oleksandr Osadchyi,3,0,"11-7, 11-7, 11-2",74.56,72.82
2025-06-02 ,,640513,Kostiantyn Klymenko,Oleksandr Leonenko,2,3,"11-6, 6-11, 7-11, 11-7, 5-11",72.57,73.14
2025-06-02 ,,640514,Oleksii Nadporozhskyi,Maksym Mrykh,3,1,"11-6, 8-11, 12-10, 11-9",73.85,72.69
2025-06-02 ,,640515,Oleksandr Kolbasenko,Andrii Derevianko,3,1,"11-6, 11-7, 5-11, 11-8",73.85,72.69
2025-06-02 ,,640516,Oleksandr Borysiuk,Artem Yurkov,1,3,"10-12, 9-11, 11-8, 3-11",72.69,73.85
2025-06-02 ,,640517,Oleksii Nadporozhskyi,Andrii Derevianko,1,3,"11-9, 9-11, 9-11, 7-11",72.69,73.85
2025-06-02 ,,640518,Artem Yurkov,Maksym Mrykh,3,2,"7-11, 8-11, 11-7, 11-8, 11-4",73.14,72.57
2025-06-02 ,,640519,Oleksandr Kolbasenko,Oleksandr Borysiuk,2,3,"11-8, 16-14, 9-11, 2-11, 6-11",72.57,73.14
2025-06-02 ,,640520,Oleksii Nadporozhskyi,Artem Yurkov,2,3,"11-8, 2-11, 12-14, 11-5, 6-11",72.57,73.14
2025-06-02 ,,640521,Oleksandr Borysiuk,Andrii Derevianko,3,2,"11-6, 13-11, 10-12, 8-11, 11-8",73.14,72.57
2025-06-02 ,,640522,Oleksandr Kolbasenko,Maksym Mrykh,3,0,"11-9, 11-4, 11-9",74.56,72.82
2025-06-02 ,,640523,Oleksii Nadporozhskyi,Oleksandr Borysiuk,3,1,"11-7, 11-8, 7-11, 11-6",73.85,72.69
2025-06-02 ,,640524,Oleksandr Kolbasenko,Artem Yurkov,1,3,"11-13, 10-12, 11-8, 5-11",72.69,73.85
2025-06-02 ,,640525,Andrii Derevianko,Maksym Mrykh,1,3,"7-11, 9-11, 11-2, 6-11",72.69,73.85
2025-06-02 ,,640526,Oleksii Nadporozhskyi,Oleksandr Kolbasenko,1,3,"11-1, 6-11, 9-11, 5-11",72.69,73.85
2025-06-02 ,,640527,Oleksandr Borysiuk,Maksym Mrykh,3,0,"11-7, 11-9, 12-10",74.56,72.82
2025-06-02 ,,640528,Artem Yurkov,Andrii Derevianko,3,1,"8-11, 12-10, 14-12, 12-10",73.85,72.69
2025-06-02 ,,640529,Denys Pesternikov,Mykhailo Kistechko,2,3,"10-12, 11-9, 11-9, 5-11, 5-11",72.57,73.14
2025-06-02 ,,640530,Ivan Kozachuk,Andrii Shamrai,1,3,"9-11, 11-7, 8-11, 5-11",72.69,73.85
2025-06-02 ,,640531,Oleh Bindas,Vasyl Verbianyi,2,3,"11-9, 8-11, 11-9, 5-11, 4-11",72.57,73.14
2025-06-02 ,,640532,Denys Pesternikov,Andrii Shamrai,1,3,"10-12, 9-11, 11-8, 9-11",72.69,73.85
2025-06-02 ,,640533,Vasyl Verbianyi,Mykhailo Kistechko,3,0,"11-4, 11-7, 11-3",74.56,72.82
2025-06-02 ,,640534,Ivan Kozachuk,Oleh Bindas,3,1,"11-13, 11-8, 11-9, 11-7",73.85,72.69
2025-06-02 ,,640535,Denys Pesternikov,Vasyl Verbianyi,0,3,"6-11, 6-11, 7-11",72.82,74.56
2025-06-02 ,,640536,Oleh Bindas,Andrii Shamrai,0,3,"3-11, 8-11, 4-11",72.82,74.56
2025-06-02 ,,640537,Ivan Kozachuk,Mykhailo Kistechko,0,3,"4-11, 9-11, 7-11",72.82,74.56
2025-06-02 ,,640538,Denys Pesternikov,Oleh Bindas,3,1,"11-8, 12-14, 11-9, 12-10",73.85,72.69
2025-06-02 ,,640539,Ivan Kozachuk,Vasyl Verbianyi,3,2,"11-9, 4-11, 11-8, 7-11, 12-10",73.14,72.57
2025-06-02 ,,640540,Andrii Shamrai,Mykhailo Kistechko,3,1,"11-6, 8-11, 11-6, 14-12",73.85,72.69
2025-06-02 ,,640541,Denys Pesternikov,Ivan Kozachuk,2,3,"11-9, 7-11, 9-11, 11-7, 3-11",72.57,73.14
2025-06-02 ,,640542,Oleh Bindas,Mykhailo Kistechko,0,3,"4-11, 6-11, 8-11",72.82,74.56
2025-06-02 ,,640543,Vasyl Verbianyi,Andrii Shamrai,3,1,"11-4, 7-11, 11-2, 11-7",73.85,72.69
2025-06-02 ,,640544,Andrii Hrebeniuk,Nazar Danyliuk,3,0,"11-5, 11-3, 13-11",74.56,72.82
2025-06-02 ,,640545,Vitalii Levshyn,Mykyta Zavada,1,3,"13-11, 5-11, 4-11, 9-11",72.69,73.85
2025-06-02 ,,640546,Anton Molochko,Roman Zholubak,3,0,"11-9, 11-9, 11-9",74.56,72.82
2025-06-02 ,,640547,Andrii Hrebeniuk,Mykyta Zavada,3,1,"11-6, 11-4, 8-11, 11-9",73.85,72.69
2025-06-02 ,,640548,Roman Zholubak,Nazar Danyliuk,0,3,"6-11, 3-11, 8-11",72.82,74.56
2025-06-02 ,,640549,Vitalii Levshyn,Anton Molochko,3,2,"9-11, 12-10, 5-11, 12-10, 11-7",73.14,72.57
2025-06-02 ,,640550,Andrii Hrebeniuk,Roman Zholubak,1,3,"4-11, 9-11, 11-6, 5-11",72.69,73.85
2025-06-02 ,,640551,Anton Molochko,Mykyta Zavada,3,0,"11-6, 11-7, 11-8",74.56,72.82
2025-06-02 ,,640552,Vitalii Levshyn,Nazar Danyliuk,3,2,"4-11, 11-4, 3-11, 11-8, 11-6",73.14,72.57
2025-06-02 ,,640553,Andrii Hrebeniuk,Anton Molochko,0,3,"6-11, 6-11, 6-11",72.82,74.56
2025-06-02 ,,640554,Vitalii Levshyn,Roman Zholubak,1,3,"12-10, 8-11, 12-14, 9-11",72.69,73.85
2025-06-02 ,,640555,Mykyta Zavada,Nazar Danyliuk,0,3,"8-11, 6-11, 9-11",72.82,74.56
2025-06-02 ,,640556,Andrii Hrebeniuk,Vitalii Levshyn,3,0,"11-5, 13-11, 11-2",74.56,72.82
2025-06-02 ,,640557,Anton Molochko,Nazar Danyliuk,1,3,"3-11, 11-8, 7-11, 9-11",72.69,73.85
2025-06-02 ,,640558,Roman Zholubak,Mykyta Zavada,2,3,"6-11, 11-9, 10-12, 11-2, 9-11",72.57,73.14
2025-06-02 ,,640559,Andrii Peretiatko,Serhii Pitsyk,0,3,"10-12, 10-12, 9-11",72.82,74.56
2025-06-02 ,,640560,Oleksandr Melashenko,Serhii Chuliukov,3,0,"12-10, 11-9, 11-7",74.56,72.82
2025-06-02 ,,640561,Serhii Khandetskyi,Mykola Polysynskyi,1,3,"5-11, 11-4, 9-11, 3-11",72.69,73.85
2025-06-02 ,,640562,Andrii Peretiatko,Serhii Chuliukov,3,0,"11-9, 11-7, 13-11",74.56,72.82
2025-06-02 ,,640563,Mykola Polysynskyi,Serhii Pitsyk,3,2,"11-7, 13-11, 7-11, 10-12, 11-7",73.14,72.57
2025-06-02 ,,640564,Oleksandr Melashenko,Serhii Khandetskyi,1,3,"11-7, 4-11, 9-11, 12-14",72.69,73.85
2025-06-02 ,,640565,Andrii Peretiatko,Mykola Polysynskyi,2,3,"11-7, 7-11, 9-11, 12-10, 6-11",72.57,73.14
2025-06-02 ,,640566,Serhii Khandetskyi,Serhii Chuliukov,3,2,"16-18, 11-6, 14-16, 11-1, 12-10",73.14,72.57
2025-06-02 ,,640567,Oleksandr Melashenko,Serhii Pitsyk,1,3,"9-11, 8-11, 11-5, 9-11",72.69,73.85
2025-06-02 ,,640568,Andrii Peretiatko,Serhii Khandetskyi,0,3,"9-11, 7-11, 9-11",72.82,74.56
2025-06-02 ,,640569,Oleksandr Melashenko,Mykola Polysynskyi,3,2,"11-6, 9-11, 11-4, 8-11, 11-6",73.14,72.57
2025-06-02 ,,640570,Serhii Chuliukov,Serhii Pitsyk,3,1,"11-13, 11-6, 11-4, 11-5",73.85,72.69
2025-06-02 ,,640571,Andrii Peretiatko,Oleksandr Melashenko,3,1,"12-10, 12-10, 10-12, 11-8",73.85,72.69
2025-06-02 ,,640572,Serhii Khandetskyi,Serhii Pitsyk,2,3,"12-14, 9-11, 11-9, 12-10, 9-11",72.57,73.14
2025-06-02 ,,640573,Mykola Polysynskyi,Serhii Chuliukov,1,3,"11-6, 5-11, 1-11, 9-11",72.69,73.85
2025-06-02 ,,640574,Anatolii Nazarov,Volodymyr Savoliuk,2,3,"11-9, 12-10, 9-11, 6-11, 4-11",72.57,73.14
2025-06-02 ,,640575,Valerii Merzlikin,Oleh Kuzyshyn,3,1,"11-8, 6-11, 11-8, 11-5",73.85,72.69
2025-06-02 ,,640576,Ivan Fedoryshyn,Yehor Riadynskyi,3,1,"8-11, 11-7, 11-7, 11-5",73.85,72.69
2025-06-02 ,,640577,Anatolii Nazarov,Oleh Kuzyshyn,2,3,"12-10, 11-6, 6-11, 7-11, 9-11",72.57,73.14
2025-06-02 ,,640578,Yehor Riadynskyi,Volodymyr Savoliuk,3,0,"11-8, 11-9, 11-2",74.56,72.82
2025-06-02 ,,640579,Valerii Merzlikin,Ivan Fedoryshyn,0,3,"10-12, 7-11, 8-11",72.82,74.56
2025-06-02 ,,640580,Anatolii Nazarov,Yehor Riadynskyi,2,3,"11-13, 11-7, 11-6, 8-11, 7-11",72.57,73.14
2025-06-02 ,,640581,Ivan Fedoryshyn,Oleh Kuzyshyn,3,1,"11-4, 4-11, 11-7, 11-9",73.85,72.69
2025-06-02 ,,640582,Valerii Merzlikin,Volodymyr Savoliuk,3,1,"12-10, 11-7, 8-11, 11-8",73.85,72.69
2025-06-02 ,,640583,Anatolii Nazarov,Ivan Fedoryshyn,0,3,"8-11, 9-11, 9-11",72.82,74.56
2025-06-02 ,,640584,Valerii Merzlikin,Yehor Riadynskyi,2,3,"11-2, 11-5, 8-11, 9-11, 4-11",72.57,73.14
2025-06-02 ,,640585,Oleh Kuzyshyn,Volodymyr Savoliuk,0,3,"4-11, 9-11, 4-11",72.82,74.56
2025-06-02 ,,640586,Anatolii Nazarov,Valerii Merzlikin,3,0,"11-5, 11-8, 13-11",74.56,72.82
2025-06-02 ,,640587,Ivan Fedoryshyn,Volodymyr Savoliuk,3,2,"11-5, 8-11, 11-4, 5-11, 11-5",73.14,72.57
